   pt,ijgcm,DOY,time,lat,lon,veg,Ts,litter_unprotect(LABILE),litter_unprotect(RECALCTRNT),litter_unprotect(DEADMICRB),litter_protect(LABILE),litter_protect(RECALCTRNT),litter_protect(DEADMICRB),litter_livingMicrobe,litter_CO2,soil_unprotect(1.LABILE),soil_unprotect(1.slow),soil_unprotect(1.DEADMICRB),soil_protect(1.LABILE),soil_protect(1.RECALCTRNT),soil_protect(1.DEADMICRB),soil_livingMicrobe,soil_CO2
     1,     1,   365,101.0000, 40.8100,255.2400,    10,        272.791419,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.110477,          4.696708,          0.060996,          1.017990,          0.655970,          3.910162,          0.037508,         20.274681,
     1,     1,   365,102.0000, 40.8100,255.2400,    10,        271.874161,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.113742,          4.704846,          0.060662,          1.020794,          0.660912,          3.948640,          0.040850,         20.541376,
     1,     1,   365,103.0000, 40.8100,255.2400,    10,        271.589888,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132273,          4.696449,          0.063900,          1.021141,          0.665731,          3.986903,          0.022767,         20.823276,
     1,     1,   365,104.0000, 40.8100,255.2400,    10,        271.239356,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.097324,          4.647111,          0.066380,          1.023358,          0.670471,          4.022167,          0.044186,         21.188288,
     1,     1,   365,105.0000, 40.8100,255.2400,    10,        270.006156,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124575,          4.666006,          0.063499,          1.025565,          0.675077,          4.064122,          0.041111,         21.472481,
     1,     1,   365,106.0000, 40.8100,255.2400,    10,        275.302215,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.119946,          4.649056,          0.066390,          1.026273,          0.679603,          4.104625,          0.034294,         21.805720,
     1,     1,   365,107.0000, 40.8100,255.2400,    10,        272.596499,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138162,          4.629354,          0.067850,          1.026589,          0.683990,          4.143316,          0.027128,         22.145213,
     1,     1,   365,108.0000, 40.8100,255.2400,    10,        274.164612,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.143029,          4.678810,          0.065094,          1.037255,          0.688467,          4.183154,          0.045318,         22.362028,
     1,     1,   365,109.0000, 40.8100,255.2400,    10,        274.401982,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.158391,          4.705927,          0.070621,          1.042236,          0.692923,          4.228289,          0.024234,         22.614336,
     1,     1,   365,110.0000, 40.8100,255.2400,    10,        274.768949,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.169249,          4.741192,          0.071947,          1.049746,          0.697421,          4.272374,          0.026951,         22.877056,
     1,     1,   365,111.0000, 40.8100,255.2400,    10,        274.095315,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.145689,          4.777121,          0.066495,          1.064050,          0.702038,          4.314657,          0.047757,         23.083437,
     1,     1,   365,112.0000, 40.8100,255.2400,    10,        273.421984,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.147930,          4.809964,          0.066831,          1.072215,          0.706646,          4.358527,          0.034418,         23.278106,
     1,     1,   365,113.0000, 40.8100,255.2400,    10,        272.829362,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.114749,          4.816179,          0.064178,          1.080235,          0.711291,          4.397171,          0.038078,         23.472822,
     1,     1,   365,114.0000, 40.8100,255.2400,    10,        272.454924,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130578,          4.830552,          0.061153,          1.084076,          0.715860,          4.432146,          0.023663,         23.625234,
     1,     1,   365,115.0000, 40.8100,255.2400,    10,        274.331117,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.152295,          4.859258,          0.060996,          1.091721,          0.720443,          4.460670,          0.023168,         23.769053,
     1,     1,   365,116.0000, 40.8100,255.2400,    10,        271.246902,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.171581,          4.898731,          0.059259,          1.103229,          0.725074,          4.488796,          0.020877,         23.878680,
     1,     1,   365,117.0000, 40.8100,255.2400,    10,        275.271159,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.162382,          4.914175,          0.060676,          1.114623,          0.729718,          4.515654,          0.018254,         23.998286,
     1,     1,   365,118.0000, 40.8100,255.2400,    10,        275.062686,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138300,          4.916610,          0.061610,          1.123175,          0.734324,          4.542205,          0.024821,         24.147230,
     1,     1,   365,119.0000, 40.8100,255.2400,    10,        274.106208,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.081327,          4.848389,          0.065239,          1.125614,          0.738805,          4.570209,          0.045245,         24.452224,
     1,     1,   365,120.0000, 40.8100,255.2400,    10,        274.559365,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.136213,          4.880760,          0.063561,          1.127502,          0.743135,          4.605908,          0.021105,         24.608621,
     1,     1,   365,121.0000, 40.8100,255.2400,    10,        272.791419,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.111877,          4.863376,          0.066561,          1.129787,          0.747418,          4.635939,          0.038442,         24.885404,
     1,     1,   365,122.0000, 40.8100,255.2400,    10,        271.874161,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115182,          4.868501,          0.066138,          1.131317,          0.751628,          4.672679,          0.041726,         25.158963,
     1,     1,   365,123.0000, 40.8100,255.2400,    10,        271.589888,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133601,          4.856577,          0.069715,          1.130369,          0.755714,          4.708826,          0.023320,         25.448633,
     1,     1,   365,124.0000, 40.8100,255.2400,    10,        271.239356,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.098314,          4.802424,          0.071534,          1.131325,          0.759721,          4.742043,          0.045247,         25.822990,
     1,     1,   365,125.0000, 40.8100,255.2400,    10,        270.006156,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125922,          4.818273,          0.068868,          1.132268,          0.763590,          4.781922,          0.041881,         26.114026,
     1,     1,   365,126.0000, 40.8100,255.2400,    10,        275.302215,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.121096,          4.797494,          0.071818,          1.131723,          0.767379,          4.820111,          0.035028,         26.455571,
     1,     1,   365,127.0000, 40.8100,255.2400,    10,        272.596499,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139231,          4.773634,          0.073386,          1.130780,          0.771027,          4.856413,          0.027738,         26.803706,
     1,     1,   365,128.0000, 40.8100,255.2400,    10,        274.164612,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.144894,          4.821764,          0.070516,          1.140315,          0.774768,          4.894888,          0.046049,         27.024273,
     1,     1,   365,129.0000, 40.8100,255.2400,    10,        274.401982,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159934,          4.846783,          0.076455,          1.144167,          0.778492,          4.938352,          0.024762,         27.282324,
     1,     1,   365,130.0000, 40.8100,255.2400,    10,        274.768949,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.170816,          4.879918,          0.077739,          1.150556,          0.782262,          4.980951,          0.027475,         27.550532,
     1,     1,   365,131.0000, 40.8100,255.2400,    10,        274.095315,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.147711,          4.914779,          0.071976,          1.163833,          0.786158,          5.022222,          0.048556,         27.760323,
     1,     1,   365,132.0000, 40.8100,255.2400,    10,        273.421984,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149738,          4.946465,          0.072552,          1.170976,          0.790050,          5.064933,          0.035124,         27.959115,
     1,     1,   365,133.0000, 40.8100,255.2400,    10,        272.829362,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.116350,          4.951421,          0.069748,          1.177970,          0.793984,          5.102549,          0.038938,         28.158058,
     1,     1,   365,134.0000, 40.8100,255.2400,    10,        272.454924,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.132092,          4.964679,          0.067028,          1.180758,          0.797849,          5.136521,          0.024263,         28.314383,
     1,     1,   365,135.0000, 40.8100,255.2400,    10,        274.331117,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.153943,          4.992447,          0.066932,          1.187373,          0.801735,          5.164249,          0.023687,         28.461554,
     1,     1,   365,136.0000, 40.8100,255.2400,    10,        271.246902,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.173630,          5.031614,          0.065285,          1.197908,          0.805676,          5.191746,          0.021297,         28.573383,
     1,     1,   365,137.0000, 40.8100,255.2400,    10,        275.271159,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.164575,          5.046588,          0.066764,          1.208386,          0.809637,          5.217989,          0.018663,         28.695478,
     1,     1,   365,138.0000, 40.8100,255.2400,    10,        275.062686,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.140087,          5.048039,          0.067545,          1.216017,          0.813567,          5.243868,          0.025441,         28.848024,
     1,     1,   365,139.0000, 40.8100,255.2400,    10,        274.106208,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.082031,          4.976203,          0.070337,          1.217431,          0.817377,          5.270555,          0.046451,         29.160981,
     1,     1,   365,140.0000, 40.8100,255.2400,    10,        274.559365,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.137346,          5.007410,          0.069357,          1.218242,          0.821035,          5.304956,          0.021571,         29.321200,
     1,     1,   365,141.0000, 40.8100,255.2400,    10,        272.791419,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112758,          4.987458,          0.071814,          1.219479,          0.824651,          5.333419,          0.039282,         29.604256,
     1,     1,   365,142.0000, 40.8100,255.2400,    10,        271.874161,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.116089,          4.990269,          0.071306,          1.219953,          0.828195,          5.368344,          0.042539,         29.883754,
     1,     1,   365,143.0000, 40.8100,255.2400,    10,        271.589888,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.134486,          4.975645,          0.075211,          1.217938,          0.831614,          5.402299,          0.023820,         30.180055,
     1,     1,   365,144.0000, 40.8100,255.2400,    10,        271.239356,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.098934,          4.917765,          0.076376,          1.217853,          0.834956,          5.433414,          0.046201,         30.562413,
     1,     1,   365,145.0000, 40.8100,255.2400,    10,        270.006156,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.126763,          4.931270,          0.073941,          1.217752,          0.838160,          5.471152,          0.042611,         30.859415,
     1,     1,   365,146.0000, 40.8100,255.2400,    10,        275.302215,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.121836,          4.907561,          0.076932,          1.216177,          0.841284,          5.506972,          0.035708,         31.208063,
     1,     1,   365,147.0000, 40.8100,255.2400,    10,        272.596499,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139925,          4.880491,          0.078609,          1.214201,          0.844266,          5.540831,          0.028294,         31.563611,
     1,     1,   365,148.0000, 40.8100,255.2400,    10,        274.164612,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.146080,          4.927619,          0.075680,          1.222789,          0.847347,          5.577920,          0.046731,         31.787617,
     1,     1,   365,149.0000, 40.8100,255.2400,    10,        274.401982,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.160962,          4.951077,          0.081972,          1.225700,          0.850414,          5.619666,          0.025229,         32.050562,
     1,     1,   365,150.0000, 40.8100,255.2400,    10,        274.768949,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.171843,          4.982602,          0.083224,          1.231155,          0.853532,          5.660723,          0.027944,         32.323539,
     1,     1,   365,151.0000, 40.8100,255.2400,    10,        274.095315,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149021,          5.016676,          0.077190,          1.243567,          0.856781,          5.700954,          0.049285,         32.536399,
     1,     1,   365,152.0000, 40.8100,255.2400,    10,        273.421984,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.150914,          5.047512,          0.077971,          1.249849,          0.860032,          5.742463,          0.035757,         32.738767,
     1,     1,   365,153.0000, 40.8100,255.2400,    10,        272.829362,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.117366,          5.051516,          0.075021,          1.255982,          0.863332,          5.778997,          0.039703,         32.941414,
     1,     1,   365,154.0000, 40.8100,255.2400,    10,        272.454924,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133060,          5.063923,          0.072594,          1.257890,          0.866568,          5.811901,          0.024796,         33.101155,
     1,     1,   365,155.0000, 40.8100,255.2400,    10,        274.331117,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.154982,          5.090966,          0.072573,          1.263641,          0.869831,          5.838781,          0.024149,         33.251310,
     1,     1,   365,156.0000, 40.8100,255.2400,    10,        271.246902,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.174961,          5.129930,          0.071031,          1.273355,          0.873155,          5.865618,          0.021672,         33.365131,
     1,     1,   365,157.0000, 40.8100,255.2400,    10,        275.271159,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.166022,          5.144572,          0.072565,          1.283053,          0.876507,          5.891226,          0.019018,         33.489431,
     1,     1,   365,158.0000, 40.8100,255.2400,    10,        275.062686,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.141235,          5.145277,          0.073173,          1.289904,          0.879836,          5.916391,          0.025981,         33.645105,
     1,     1,   365,159.0000, 40.8100,255.2400,    10,        274.106208,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.082426,          5.070597,          0.075108,          1.290466,          0.883047,          5.941698,          0.047507,         33.964829,
     1,     1,   365,160.0000, 40.8100,255.2400,    10,        274.559365,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138045,          5.100896,          0.074848,          1.290391,          0.886108,          5.974716,          0.021995,         34.128432,
     1,     1,   365,161.0000, 40.8100,255.2400,    10,        272.791419,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.113255,          5.078909,          0.076770,          1.290762,          0.889131,          6.001577,          0.040040,         34.416988,
     1,     1,   365,162.0000, 40.8100,255.2400,    10,        271.874161,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.116605,          5.079906,          0.076179,          1.290367,          0.892083,          6.034644,          0.043292,         34.701687,
     1,     1,   365,163.0000, 40.8100,255.2400,    10,        271.589888,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135040,          5.063179,          0.080401,          1.287481,          0.894912,          6.066370,          0.024274,         35.003724,
     1,     1,   365,164.0000, 40.8100,255.2400,    10,        271.239356,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.099278,          5.002367,          0.080925,          1.286541,          0.897666,          6.095362,          0.047065,         35.393021,
     1,     1,   365,165.0000, 40.8100,255.2400,    10,        270.006156,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.127234,          5.014034,          0.078727,          1.285588,          0.900282,          6.130927,          0.043300,         35.695284,
     1,     1,   365,166.0000, 40.8100,255.2400,    10,        275.302215,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.122270,          4.988052,          0.081749,          1.283171,          0.902819,          6.164363,          0.036337,         36.050087,
     1,     1,   365,167.0000, 40.8100,255.2400,    10,        272.596499,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.140337,          4.958468,          0.083535,          1.280354,          0.905215,          6.195758,          0.028802,         36.412072,
     1,     1,   365,168.0000, 40.8100,255.2400,    10,        274.164612,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.146765,          5.004816,          0.080583,          1.288157,          0.907714,          6.231451,          0.047367,         36.639242,
     1,     1,   365,169.0000, 40.8100,255.2400,    10,        274.401982,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.161599,          5.027096,          0.087184,          1.290291,          0.910204,          6.271462,          0.025643,         36.906416,
     1,     1,   365,170.0000, 40.8100,255.2400,    10,        274.768949,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.172465,          5.057383,          0.088413,          1.294976,          0.912748,          6.310948,          0.028366,         37.183578,
     1,     1,   365,171.0000, 40.8100,255.2400,    10,        274.095315,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149799,          5.090863,          0.082136,          1.306664,          0.915429,          6.350123,          0.049952,         37.399219,
     1,     1,   365,172.0000, 40.8100,255.2400,    10,        273.421984,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.151613,          5.121063,          0.083097,          1.312229,          0.918118,          6.390407,          0.036326,         37.604724,
     1,     1,   365,173.0000, 40.8100,255.2400,    10,        272.829362,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.117943,          5.124333,          0.080004,          1.317642,          0.920861,          6.425827,          0.040388,         37.810645,
     1,     1,   365,174.0000, 40.8100,255.2400,    10,        272.454924,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133613,          5.136076,          0.077859,          1.318822,          0.923546,          6.457619,          0.025272,         37.973392,
     1,     1,   365,175.0000, 40.8100,255.2400,    10,        274.331117,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.155564,          5.162546,          0.077923,          1.323855,          0.926263,          6.483617,          0.024563,         38.126216,
     1,     1,   365,176.0000, 40.8100,255.2400,    10,        271.246902,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.175752,          5.201369,          0.076496,          1.332880,          0.929047,          6.509772,          0.022007,         38.241843,
     1,     1,   365,177.0000, 40.8100,255.2400,    10,        275.271159,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.166906,          5.215771,          0.078079,          1.341921,          0.931867,          6.534729,          0.019327,         38.368108,
     1,     1,   365,178.0000, 40.8100,255.2400,    10,        275.062686,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.141899,          5.215899,          0.078502,          1.348116,          0.934668,          6.559154,          0.026454,         38.526521,
     1,     1,   365,179.0000, 40.8100,255.2400,    10,        274.106208,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.082588,          5.138960,          0.079575,          1.347974,          0.937355,          6.583044,          0.048441,         38.852053,
     1,     1,   365,180.0000, 40.8100,255.2400,    10,        274.559365,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138418,          5.168538,          0.080040,          1.347177,          0.939894,          6.614628,          0.022379,         39.018670,
     1,     1,   365,181.0000, 40.8100,255.2400,    10,        272.791419,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.113466,          5.144915,          0.081439,          1.346836,          0.942399,          6.639870,          0.040730,         39.312090,
     1,     1,   365,182.0000, 40.8100,255.2400,    10,        271.874161,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.116829,          5.144473,          0.080769,          1.345730,          0.944835,          6.671063,          0.043990,         39.601386,
     1,     1,   365,183.0000, 40.8100,255.2400,    10,        271.589888,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.135341,          5.126093,          0.085298,          1.342139,          0.947149,          6.700555,          0.024686,         39.908433,
     1,     1,   365,184.0000, 40.8100,255.2400,    10,        271.239356,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.099415,          5.062952,          0.085195,          1.340504,          0.949391,          6.727425,          0.047850,         40.303807,
     1,     1,   365,185.0000, 40.8100,255.2400,    10,        270.006156,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.127429,          5.073163,          0.083238,          1.338859,          0.951495,          6.760814,          0.043949,         40.610744,
     1,     1,   365,186.0000, 40.8100,255.2400,    10,        275.302215,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.122472,          5.045402,          0.086281,          1.335759,          0.953522,          6.791873,          0.036918,         40.970933,
     1,     1,   365,187.0000, 40.8100,255.2400,    10,        272.596499,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.140535,          5.013836,          0.088175,          1.332263,          0.955410,          6.820814,          0.029266,         41.338555,
     1,     1,   365,188.0000, 40.8100,255.2400,    10,        274.164612,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.147075,          5.059562,          0.085228,          1.339419,          0.957404,          6.855113,          0.047960,         41.568647,
     1,     1,   365,189.0000, 40.8100,255.2400,    10,        274.401982,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.161935,          5.080946,          0.092104,          1.340915,          0.959393,          6.893390,          0.026014,         41.839512,
     1,     1,   365,190.0000, 40.8100,255.2400,    10,        274.768949,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.172776,          5.110274,          0.093314,          1.344968,          0.961440,          6.931294,          0.028747,         42.120378,
     1,     1,   365,191.0000, 40.8100,255.2400,    10,        274.095315,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.150175,          5.143298,          0.086819,          1.356055,          0.963629,          6.969409,          0.050565,         42.338548,
     1,     1,   365,192.0000, 40.8100,255.2400,    10,        273.421984,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.151950,          5.173016,          0.087939,          1.361024,          0.965831,          7.008461,          0.036841,         42.546828,
     1,     1,   365,193.0000, 40.8100,255.2400,    10,        272.829362,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.118187,          5.175713,          0.084706,          1.365842,          0.968093,          7.042750,          0.041004,         42.755661,
     1,     1,   365,194.0000, 40.8100,255.2400,    10,        272.454924,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133851,          5.186930,          0.082832,          1.366421,          0.970300,          7.073407,          0.025699,         42.921074,
     1,     1,   365,195.0000, 40.8100,255.2400,    10,        274.331117,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.155801,          5.212936,          0.082986,          1.370859,          0.972545,          7.098501,          0.024935,         43.076296,
     1,     1,   365,196.0000, 40.8100,255.2400,    10,        271.246902,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.176134,          5.251658,          0.081680,          1.379311,          0.974863,          7.123960,          0.022307,         43.193567,
     1,     1,   365,197.0000, 40.8100,255.2400,    10,        275.271159,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.167360,          5.265882,          0.083309,          1.387801,          0.977221,          7.148258,          0.019597,         43.321593,
     1,     1,   365,198.0000, 40.8100,255.2400,    10,        275.062686,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.142195,          5.265559,          0.083539,          1.393448,          0.979567,          7.171927,          0.026872,         43.482421,
     1,     1,   365,199.0000, 40.8100,255.2400,    10,        274.106208,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.082575,          5.186819,          0.083756,          1.392726,          0.981801,          7.194383,          0.049272,         43.812972,
     1,     1,   365,200.0000, 40.8100,255.2400,    10,        274.559365,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.138543,          5.215814,          0.084943,          1.391344,          0.983890,          7.224505,          0.022729,         43.982289,
