npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,moistavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    26,   365,    10,   275.30222,     0.12061,    63.68482,     0.00000,   795.42922,     1.27370,     0.00000,    19.40071,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.10659,     0.09080,     0.43134,     0.29594,     0.00000,     0.00000,     0.00000,     0.00000,    -0.21694,     0.00000,     0.00000,     0.21694,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    27,   365,    10,   272.59650,     0.08616,    68.07403,     0.00000,   923.33290,     1.36148,     0.00000,    22.52031,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.13638,     0.11618,     0.50065,     0.34350,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17199,     0.00000,     0.00000,     0.17199,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    28,   365,    10,   274.16461,     0.11231,    47.79923,     0.00000,   722.08154,     0.95598,     0.00000,    17.61174,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.09447,     0.08048,     0.39155,     0.26864,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16866,     0.00000,     0.00000,     0.16866,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    29,   365,    10,   274.40198,     0.05122,    66.93922,     0.00000,   792.65522,     1.33878,     0.00000,    19.33305,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.11909,     0.10145,     0.42982,     0.29490,     0.00000,     0.00000,     0.00000,     0.00000,    -0.19135,     0.00000,     0.00000,     0.19135,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    30,   365,    10,   274.76895,     0.06828,    66.77969,     0.00000,   842.41069,     1.33559,     0.00000,    20.54660,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.11599,     0.09880,     0.45681,     0.31342,     0.00000,     0.00000,     0.00000,     0.00000,    -0.21385,     0.00000,     0.00000,     0.21385,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    31,   365,    10,   274.09531,     0.10330,    31.05582,     0.00000,   593.50622,     0.62112,     0.00000,    14.47576,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.06160,     0.05248,     0.32183,     0.22081,     0.00000,     0.00000,     0.00000,     0.00000,    -0.13730,     0.00000,     0.00000,     0.13730,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    32,   365,    10,   273.42198,     0.06285,    61.13970,     0.00000,   597.52072,     1.22279,     0.00000,    14.57368,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.12515,     0.10661,     0.32400,     0.22230,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12562,     0.00000,     0.00000,     0.12562,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    33,   365,    10,   272.82936,     0.08518,    27.06019,     0.00000,   419.67220,     0.54120,     0.00000,    10.23591,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.05425,     0.04621,     0.22756,     0.15613,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08093,     0.00000,     0.00000,     0.08093,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    34,   365,    10,   272.45492,     0.07730,    47.38358,     0.00000,   492.14314,     0.94767,     0.00000,    12.00349,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.09560,     0.08143,     0.26685,     0.18309,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08975,     0.00000,     0.00000,     0.08975,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
     1,     1,    35,   365,    10,   274.33112,     0.06899,    51.26743,     0.00000,   513.47051,     1.02535,     0.00000,    12.52367,    28.57245,    50.91091,     0.00000,     0.47621,     0.33941,     0.00000,    22.00000,   326.00000,   551.00000,     2.75000,    24.88550,    42.06107,     0.00000,     0.08897,     0.07579,     0.27843,     0.19103,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12275,     0.00000,     0.00000,     0.12275,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.00000,     0.00000,
