   pt,ijgcm,DOY,time,lat,lon,veg,Ts,litter_unprotect(LABILE),litter_unprotect(RECALCTRNT),litter_unprotect(DEADMICRB),litter_protect(LABILE),litter_protect(RECALCTRNT),litter_protect(DEADMICRB),litter_livingMicrobe,litter_CO2,soil_unprotect(1.LABILE),soil_unprotect(1.slow),soil_unprotect(1.DEADMICRB),soil_protect(1.LABILE),soil_protect(1.RECALCTRNT),soil_protect(1.DEADMICRB),soil_livingMicrobe,soil_CO2
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.090009,          4.638153,          0.142361,          1.360521,          1.033916,         16.171181,          0.057498,        341.749975,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115245,          4.645127,          0.144728,          1.357081,          1.033662,         16.162646,          0.053442,        342.104848,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112779,          4.615530,          0.148007,          1.352270,          1.033355,         16.148895,          0.044812,        342.514600,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131503,          4.581073,          0.152002,          1.347200,          1.032931,         16.131732,          0.035162,        342.934025,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131021,          4.624134,          0.150078,          1.351979,          1.032637,         16.138743,          0.056441,        343.202206,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149990,          4.645298,          0.160614,          1.351275,          1.032365,         16.143503,          0.030151,        343.507233,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159854,          4.673311,          0.161647,          1.353131,          1.032177,         16.150105,          0.033226,        343.825246,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133343,          4.705306,          0.152175,          1.361633,          1.032160,         16.166849,          0.058665,        344.074312,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.136224,          4.734360,          0.155240,          1.364082,          1.032182,         16.181188,          0.043097,        344.311354,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102972,          4.735565,          0.149443,          1.366352,          1.032290,         16.192087,          0.048313,        344.551321,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.119125,          4.744403,          0.152030,          1.364646,          1.032365,         16.198786,          0.030689,        344.744749,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139337,          4.767678,          0.154160,          1.366575,          1.032499,         16.204367,          0.029289,        344.927474,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.158219,          4.805473,          0.155630,          1.372320,          1.032728,         16.214736,          0.025784,        345.065176,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149469,          4.818859,          0.157938,          1.377997,          1.033023,         16.225038,          0.022266,        345.213262,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125104,          4.816766,          0.153961,          1.380952,          1.033329,         16.232474,          0.031215,        345.398576,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071917,          4.733908,          0.138722,          1.378019,          1.033543,         16.225932,          0.058109,        345.770475,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125991,          4.760411,          0.153021,          1.375060,          1.033627,         16.226029,          0.027159,        345.969170,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100730,          4.730612,          0.145149,          1.372275,          1.033694,         16.218091,          0.049267,        346.312091,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.104196,          4.726203,          0.143213,          1.368982,          1.033712,         16.211647,          0.053599,        346.647574,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.126065,          4.705067,          0.153352,          1.363647,          1.033629,         16.197783,          0.029796,        347.000291,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089991,          4.636783,          0.142430,          1.360059,          1.033494,         16.183663,          0.057510,        347.451736,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115221,          4.643765,          0.144803,          1.356622,          1.033242,         16.175063,          0.053456,        347.806660,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112760,          4.614184,          0.148082,          1.351814,          1.032936,         16.161244,          0.044822,        348.216457,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131485,          4.579742,          0.152081,          1.346747,          1.032514,         16.144011,          0.035170,        348.635930,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130989,          4.622803,          0.150158,          1.351528,          1.032222,         16.150978,          0.056452,        348.904159,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149965,          4.643977,          0.160699,          1.350826,          1.031951,         16.155687,          0.030156,        349.209219,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159828,          4.671997,          0.161732,          1.352683,          1.031765,         16.162239,          0.033231,        349.527272,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133309,          4.703993,          0.152256,          1.361186,          1.031750,         16.178949,          0.058676,        349.776376,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.136193,          4.733050,          0.155324,          1.363636,          1.031773,         16.193249,          0.043105,        350.013449,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102942,          4.734256,          0.149522,          1.365907,          1.031883,         16.204109,          0.048322,        350.253452,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.119096,          4.743094,          0.152116,          1.364202,          1.031960,         16.210770,          0.030695,        350.446911,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139304,          4.766368,          0.154249,          1.366132,          1.032095,         16.216319,          0.029294,        350.629669,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.158181,          4.804161,          0.155724,          1.371878,          1.032326,         16.226663,          0.025789,        350.767399,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149431,          4.817546,          0.158033,          1.377554,          1.032622,         16.236941,          0.022269,        350.915508,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125069,          4.815452,          0.154049,          1.380510,          1.032929,         16.244349,          0.031220,        351.100849,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071898,          4.732605,          0.138788,          1.377578,          1.033145,         16.237761,          0.058119,        351.472783,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125966,          4.759108,          0.153106,          1.374621,          1.033230,         16.237812,          0.027165,        351.671511,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100708,          4.729314,          0.145221,          1.371838,          1.033300,         16.229824,          0.049277,        352.014481,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.104173,          4.724910,          0.143283,          1.368548,          1.033319,         16.223324,          0.053612,        352.350009,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.126047,          4.703785,          0.153430,          1.363216,          1.033238,         16.209399,          0.029803,        352.702765,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089975,          4.635515,          0.142494,          1.359630,          1.033104,         16.195219,          0.057521,        353.154259,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115199,          4.642505,          0.144872,          1.356197,          1.032853,         16.186560,          0.053468,        353.509229,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112742,          4.612938,          0.148152,          1.351391,          1.032549,         16.172677,          0.044832,        353.919070,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131469,          4.578511,          0.152154,          1.346328,          1.032129,         16.155379,          0.035177,        354.338586,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130959,          4.621573,          0.150233,          1.351111,          1.031838,         16.162307,          0.056463,        354.606860,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149943,          4.642754,          0.160779,          1.350410,          1.031569,         16.166967,          0.030161,        354.911951,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159804,          4.670781,          0.161812,          1.352269,          1.031384,         16.173474,          0.033236,        355.230040,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133277,          4.702779,          0.152331,          1.360773,          1.031370,         16.190152,          0.058686,        355.479180,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.136163,          4.731838,          0.155401,          1.363224,          1.031395,         16.204415,          0.043112,        355.716282,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102913,          4.733046,          0.149596,          1.365496,          1.031506,         16.215241,          0.048331,        355.956317,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.119069,          4.741884,          0.152196,          1.363792,          1.031585,         16.221865,          0.030701,        356.149806,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139274,          4.765155,          0.154332,          1.365723,          1.031721,         16.227384,          0.029300,        356.332595,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.158147,          4.802947,          0.155811,          1.371469,          1.031953,         16.237705,          0.025793,        356.470349,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149396,          4.816330,          0.158121,          1.377145,          1.032251,         16.247962,          0.022272,        356.618481,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125037,          4.814237,          0.154130,          1.380100,          1.032560,         16.255345,          0.031224,        356.803847,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071881,          4.731399,          0.138848,          1.377170,          1.032777,         16.248714,          0.058129,        357.175812,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125943,          4.757902,          0.153184,          1.374215,          1.032864,         16.248720,          0.027171,        357.374572,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100687,          4.728112,          0.145287,          1.371434,          1.032934,         16.240687,          0.049286,        357.717586,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.104151,          4.723714,          0.143348,          1.368146,          1.032955,         16.234136,          0.053623,        358.053156,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.126030,          4.702599,          0.153503,          1.362817,          1.032875,         16.220153,          0.029808,        358.405949,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089960,          4.634342,          0.142553,          1.359234,          1.032743,         16.205919,          0.057531,        358.857488,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115178,          4.641340,          0.144937,          1.355803,          1.032493,         16.197204,          0.053479,        359.212501,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112725,          4.611785,          0.148217,          1.351000,          1.032191,         16.183263,          0.044841,        359.622381,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131454,          4.577371,          0.152222,          1.345940,          1.031772,         16.165905,          0.035183,        360.041938,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130932,          4.620434,          0.150301,          1.350724,          1.031482,         16.172795,          0.056473,        360.310253,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149922,          4.641623,          0.160852,          1.350026,          1.031214,         16.177410,          0.030165,        360.615373,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159782,          4.669655,          0.161885,          1.351886,          1.031032,         16.183876,          0.033241,        360.933496,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133247,          4.701655,          0.152401,          1.360391,          1.031019,         16.200524,          0.058695,        361.182669,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.136136,          4.730717,          0.155473,          1.362842,          1.031045,         16.214753,          0.043119,        361.419798,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102888,          4.731926,          0.149664,          1.365115,          1.031157,         16.225547,          0.048339,        361.659863,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.119044,          4.740763,          0.152270,          1.363412,          1.031238,         16.232138,          0.030706,        361.853379,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139246,          4.764033,          0.154409,          1.365344,          1.031375,         16.237629,          0.029304,        362.036196,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.158115,          4.801823,          0.155891,          1.371090,          1.031609,         16.247928,          0.025797,        362.173973,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149363,          4.815206,          0.158202,          1.376765,          1.031908,         16.258165,          0.022275,        362.322126,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125008,          4.813112,          0.154205,          1.379721,          1.032218,         16.265524,          0.031229,        362.507515,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071866,          4.730283,          0.138904,          1.376792,          1.032436,         16.258854,          0.058137,        362.879510,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125922,          4.756787,          0.153257,          1.373840,          1.032524,         16.258820,          0.027176,        363.078299,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100668,          4.727000,          0.145349,          1.371060,          1.032596,         16.250744,          0.049295,        363.421355,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.104132,          4.722608,          0.143408,          1.367774,          1.032618,         16.244145,          0.053633,        363.756963,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.126015,          4.701502,          0.153570,          1.362447,          1.032539,         16.230109,          0.029814,        364.109790,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089946,          4.633257,          0.142608,          1.358867,          1.032408,         16.215825,          0.057541,        364.561371,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115159,          4.640261,          0.144996,          1.355439,          1.032160,         16.207059,          0.053490,        364.916424,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112709,          4.610718,          0.148277,          1.350639,          1.031859,         16.193063,          0.044850,        365.326340,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131440,          4.576316,          0.152285,          1.345581,          1.031441,         16.175650,          0.035189,        365.745935,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130906,          4.619380,          0.150365,          1.350366,          1.031153,         16.182506,          0.056482,        366.014288,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149903,          4.640576,          0.160920,          1.349669,          1.030887,         16.187080,          0.030169,        366.319434,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159762,          4.668614,          0.161953,          1.351532,          1.030705,         16.193506,          0.033246,        366.637588,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.095315,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.133220,          4.700615,          0.152465,          1.360037,          1.030693,         16.210127,          0.058703,        366.886792,
     1,     1,   365,********, 40.8100,255.2400,    10,        273.421984,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.136111,          4.729679,          0.155539,          1.362489,          1.030721,         16.224325,          0.043125,        367.123946,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.829362,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.102864,          4.730889,          0.149727,          1.364762,          1.030835,         16.235088,          0.048346,        367.364039,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.454924,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.119020,          4.739727,          0.152338,          1.363061,          1.030916,         16.241648,          0.030711,        367.557579,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.331117,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.139220,          4.762995,          0.154479,          1.364993,          1.031055,         16.247114,          0.029309,        367.740424,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.246902,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.158085,          4.800783,          0.155965,          1.370739,          1.031290,         16.257392,          0.025800,        367.878221,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.271159,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149333,          4.814165,          0.158277,          1.376415,          1.031590,         16.267611,          0.022277,        368.026394,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.062686,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.124980,          4.812072,          0.154275,          1.379370,          1.031901,         16.274949,          0.031233,        368.211804,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.106208,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.071851,          4.729250,          0.138956,          1.376442,          1.032121,         16.268242,          0.058145,        368.583826,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.559365,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.125903,          4.755754,          0.153324,          1.373492,          1.032210,         16.268170,          0.027180,        368.782643,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.791419,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.100650,          4.725972,          0.145406,          1.370714,          1.032283,         16.260055,          0.049303,        369.125737,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.874161,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.104113,          4.721584,          0.143464,          1.367430,          1.032306,         16.253413,          0.053643,        369.461381,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.589888,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.126000,          4.700487,          0.153633,          1.362106,          1.032229,         16.239328,          0.029819,        369.814239,
     1,     1,   365,********, 40.8100,255.2400,    10,        271.239356,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.089933,          4.632252,          0.142659,          1.358527,          1.032099,         16.224996,          0.057550,        370.265858,
     1,     1,   365,********, 40.8100,255.2400,    10,        270.006156,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.115141,          4.639263,          0.145051,          1.355101,          1.031852,         16.216183,          0.053500,        370.620949,
     1,     1,   365,********, 40.8100,255.2400,    10,        275.302215,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.112695,          4.609731,          0.148333,          1.350304,          1.031552,         16.202137,          0.044858,        371.030899,
     1,     1,   365,********, 40.8100,255.2400,    10,        272.596499,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.131427,          4.575341,          0.152343,          1.345249,          1.031135,         16.184672,          0.035195,        371.450528,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.164612,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.130883,          4.618405,          0.150424,          1.350035,          1.030849,         16.191496,          0.056491,        371.718917,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.401982,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.149885,          4.639607,          0.160983,          1.349340,          1.030583,         16.196031,          0.030173,        372.024087,
     1,     1,   365,********, 40.8100,255.2400,    10,        274.768949,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.159743,          4.667651,          0.162016,          1.351203,          1.030403,         16.202421,          0.033250,        372.342270,
