npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,moistavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    31,   365,     4,   273.97832,     0.15877,   105.76685,  4601.05609,  2933.58761,     2.11534,    26.29175,    71.55092,    49.66605,   467.47223,   479.19942,     0.13722,     2.08366,     6.58200,   187.81480,  5143.53322,  4451.95020,    23.56850,   172.67864,   151.60630,     1.20561,     0.18582,     0.23411,     0.44116,     0.36290,************,************,     0.31517,     0.00000,    -0.52896,     0.00000,     0.12870,     0.40026,     0.00000,     0.00000,     0.00000,     0.24331,     0.75669,     0.25019,     0.59728,
     1,     1,    32,   365,     4,   274.59426,     0.15922,   117.00634,  4611.10429,  2952.03090,     2.34013,    26.34917,    72.00075,    53.13442,   483.98985,   481.63122,     0.13722,     2.08366,     6.58200,   193.71528,  5139.94734,  4448.87372,    23.56850,   172.67864,   151.60630,     1.27525,     0.26409,     0.33272,     0.44394,     0.36518,************,************,     0.31585,     0.00000,    -0.46213,     0.00000,     0.02341,     0.43872,     0.00000,     0.00000,     0.00000,     0.05066,     0.94934,     0.25652,     0.60000,
     1,     1,    33,   365,     4,   274.87495,     0.15940,   117.97393,  4628.78095,  2992.14941,     2.35948,    26.45018,    72.97925,    52.56711,   493.28737,   482.69736,     0.13722,     2.08366,     6.58200,   197.47206,  5141.07071,  4445.77937,    23.56850,   172.67864,   151.60630,     1.29761,     0.20846,     0.26263,     0.44997,     0.37015,************,************,     0.31706,     0.00000,    -0.50826,     0.00000,     0.04625,     0.46201,     0.00000,     0.00000,     0.00000,     0.09100,     0.90900,     0.25945,     0.60112,
     1,     1,    34,   365,     4,   273.63169,     0.15942,   101.83347,  4614.69645,  2942.37602,     2.03667,    26.36969,    71.76527,    53.53638,   503.39434,   490.76277,     0.13722,     2.08366,     6.58200,   202.20829,  5144.82093,  4442.90573,    23.56850,   172.67864,   151.60630,     1.25057,     0.17891,     0.22540,     0.44248,     0.36398,************,************,     0.31611,     0.00000,    -0.52099,     0.00000,     0.13877,     0.38222,     0.00000,     0.00000,     0.00000,     0.26636,     0.73364,     0.24670,     0.60123,
     1,     1,    35,   365,     4,   273.44274,     0.15941,   104.57122,  4605.82727,  2923.27803,     2.09142,    26.31901,    71.29946,    51.89899,   498.18147,   492.41231,     0.13722,     2.08366,     6.58200,   200.00779,  5150.28520,  4439.90653,    23.56850,   172.67864,   151.60630,     1.22828,     0.18372,     0.23146,     0.43960,     0.36162,************,************,     0.31550,     0.00000,    -0.47389,     0.00000,     0.10429,     0.36960,     0.00000,     0.00000,     0.00000,     0.22008,     0.77992,     0.24481,     0.60120,
     1,     1,    36,   365,     4,   274.11712,     0.15940,    97.23186,  4612.12100,  2942.58746,     1.94464,    26.35498,    71.77043,    51.56537,   495.90655,   496.88303,     0.13722,     2.08366,     6.58200,   199.74635,  5154.51740,  4437.00488,    23.56850,   172.67864,   151.60630,     1.26053,     0.17082,     0.21522,     0.44251,     0.36401,************,************,     0.31592,     0.00000,    -0.47555,     0.00000,     0.06617,     0.40937,     0.00000,     0.00000,     0.00000,     0.13915,     0.86085,     0.25160,     0.60114,
     1,     1,    37,   365,     4,   274.92621,     0.15895,    99.39172,  4586.94984,  2876.96571,     1.98783,    26.21114,    70.16990,    52.91470,   503.75009,   503.38816,     0.13722,     2.08366,     6.58200,   203.45662,  5158.85910,  4434.18393,    23.56850,   172.67864,   151.60630,     1.31365,     0.20417,     0.25722,     0.43265,     0.35590,************,************,     0.31420,     0.00000,    -0.47459,     0.00000,     0.02727,     0.44731,     0.00000,     0.00000,     0.00000,     0.05747,     0.94253,     0.25999,     0.59836,
     1,     1,    38,   365,     4,   274.92906,     0.15881,    82.64155,  4561.76415,  2817.99707,     1.65283,    26.06722,    68.73164,    46.07846,   491.58400,   504.29054,     0.13722,     2.08366,     6.58200,   200.78969,  5165.28227,  4431.27419,    23.56850,   172.67864,   151.60630,     1.26430,     0.14519,     0.18292,     0.42378,     0.34860,************,************,     0.31248,     0.00000,    -0.52497,     0.00000,     0.08666,     0.43831,     0.00000,     0.00000,     0.00000,     0.16508,     0.83492,     0.26002,     0.59754,
     1,     1,    39,   365,     4,   273.64032,     0.15936,    91.39229,  4571.04084,  2855.75629,     1.82785,    26.12023,    69.65259,    47.57630,   469.91758,   497.83474,     0.13722,     2.08366,     6.58200,   189.91967,  5164.71922,  4428.14698,    23.56850,   172.67864,   151.60630,     1.19376,     0.16203,     0.20414,     0.42945,     0.35327,************,************,     0.31311,     0.00000,    -0.41535,     0.00000,     0.04392,     0.37143,     0.00000,     0.00000,     0.00000,     0.10575,     0.89425,     0.24678,     0.60087,
     1,     1,    40,   365,     4,   275.27093,     0.15671,   107.60679,  4576.96828,  2879.72901,     2.15214,    26.15410,    70.23729,    49.73964,   471.59257,   495.63123,     0.13722,     2.08366,     6.58200,   190.44056,  5160.18045,  4425.08952,    23.56850,   172.67864,   151.60630,     1.25395,     0.18905,     0.23819,     0.43307,     0.35624,************,************,     0.31352,     0.00000,    -0.53998,     0.00000,     0.07105,     0.46893,     0.00000,     0.00000,     0.00000,     0.13158,     0.86842,     0.26365,     0.58467,
