npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,moistavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    11,   365,     4,   274.44531,     0.15940,   109.08238,  4583.30007,  2860.93066,     2.18165,    26.19029,    69.77880,    47.33093,   466.91480,   494.13715,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.19164,     0.24145,     0.43023,     0.35391,     0.13093,     0.12086,     0.31395,     0.00000,    -0.54290,     0.00000,     0.12634,     0.41657,     0.00000,     0.00000,     0.00000,     0.23271,     0.76729,     0.00000,     0.00000,
     1,     1,    12,   365,     4,   274.98353,     0.15940,    96.91771,  4578.98798,  2865.10678,     1.93835,    26.16565,    69.88065,    47.33093,   466.91480,   494.77447,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17027,     0.21452,     0.43087,     0.35443,     0.13399,     0.12369,     0.31366,     0.00000,    -0.61848,     0.00000,     0.16955,     0.44893,     0.00000,     0.00000,     0.00000,     0.27414,     0.72586,     0.00000,     0.00000,
     1,     1,    13,   365,     4,   274.61281,     0.15893,   109.31928,  4607.05505,  2938.09215,     2.18639,    26.32603,    71.66078,    47.33093,   466.91480,   489.62131,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.19206,     0.24197,     0.44184,     0.36346,     0.13000,     0.12000,     0.31558,     0.00000,    -0.56382,     0.00000,     0.12606,     0.43776,     0.00000,     0.00000,     0.00000,     0.22359,     0.77641,     0.00000,     0.00000,
     1,     1,    14,   365,     4,   273.85843,     0.15940,   104.47429,  4599.81665,  2910.90862,     2.08949,    26.28467,    70.99777,    47.33093,   466.91480,   486.14993,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18355,     0.23125,     0.43775,     0.36009,     0.12578,     0.11611,     0.31508,     0.00000,    -0.44870,     0.00000,     0.05819,     0.39051,     0.00000,     0.00000,     0.00000,     0.12968,     0.87032,     0.00000,     0.00000,
     1,     1,    15,   365,     4,   277.70510,     0.15841,   106.75604,  4587.97898,  2881.21270,     2.13512,    26.21702,    70.27348,    47.33093,   466.91480,   480.93559,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18755,     0.23630,     0.43332,     0.35645,     0.14398,     0.13290,     0.31427,     0.00000,    -0.74264,     0.00000,     0.10389,     0.63875,     0.00000,     0.00000,     0.00000,     0.13989,     0.86011,     0.00000,     0.00000,
     1,     1,    16,   365,     4,   273.97832,     0.15877,   105.75403,  4607.36848,  2933.00174,     2.11508,    26.32782,    71.53663,    47.33093,   466.91480,   479.98357,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18579,     0.23408,     0.44107,     0.36282,     0.12399,     0.11445,     0.31560,     0.00000,    -0.52905,     0.00000,     0.12888,     0.40018,     0.00000,     0.00000,     0.00000,     0.24360,     0.75640,     0.00000,     0.00000,
     1,     1,    17,   365,     4,   274.59426,     0.15922,   116.99210,  4617.19547,  2951.46816,     2.33984,    26.38397,    71.98703,    47.33093,   466.91480,   482.38983,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.26406,     0.33268,     0.44385,     0.36511,     0.12835,     0.11847,     0.31627,     0.00000,    -0.46208,     0.00000,     0.02344,     0.43864,     0.00000,     0.00000,     0.00000,     0.05073,     0.94927,     0.00000,     0.00000,
     1,     1,    18,   365,     4,   274.87496,     0.15940,   117.96083,  4634.65807,  2991.60463,     2.35922,    26.48376,    72.96597,    47.33093,   466.91480,   483.42922,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.20843,     0.26260,     0.44989,     0.37008,     0.13034,     0.12031,     0.31747,     0.00000,    -0.50824,     0.00000,     0.04631,     0.46192,     0.00000,     0.00000,     0.00000,     0.09112,     0.90888,     0.00000,     0.00000,
     1,     1,    19,   365,     4,   273.63169,     0.15942,   101.82161,  4620.36268,  2941.85364,     2.03643,    26.40207,    71.75253,    47.33093,   466.91480,   491.47949,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.17888,     0.22537,     0.44240,     0.36392,     0.12602,     0.11632,     0.31649,     0.00000,    -0.52109,     0.00000,     0.13894,     0.38215,     0.00000,     0.00000,     0.00000,     0.26663,     0.73337,     0.00000,     0.00000,
     1,     1,    20,   365,     4,   273.44275,     0.15941,   104.56062,  4611.29141,  2922.77431,     2.09121,    26.35024,    71.28718,    47.33093,   466.91480,   493.10564,     0.13722,     2.08366,     6.58200,   188.54799,  5180.35931,  4548.18896,    23.56850,   172.67864,   151.60630,     0.00000,     0.18370,     0.23144,     0.43953,     0.36155,     0.12546,     0.11581,     0.31587,     0.00000,    -0.47395,     0.00000,     0.10442,     0.36953,     0.00000,     0.00000,     0.00000,     0.22031,     0.77969,     0.00000,     0.00000,
