   pt,ijgcm,DOY,time,lat,lon,veg,Ts,litter_unprotect(LABILE),litter_unprotect(RECALCTRNT),litter_unprotect(DEADMICRB),litter_protect(LABILE),litter_protect(RECALCTRNT),litter_protect(DEADMICRB),litter_livingMicrobe,litter_CO2,soil_unprotect(1.LABILE),soil_unprotect(1.slow),soil_unprotect(1.DEADMICRB),soil_protect(1.LABILE),soil_protect(1.RECALCTRNT),soil_protect(1.DEADMICRB),soil_livingMicrobe,soil_CO2
     1,     1,   365, 33.0000, 42.5400,287.8300,     4,        274.874956,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029453,          2.137770,          0.037529,          0.059698,          0.067149,          0.640140,          0.064194,         17.917270,
     1,     1,   365, 34.0000, 42.5400,287.8300,     4,        273.631694,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029161,          2.153815,          0.038069,          0.060833,          0.068781,          0.654209,          0.062504,         18.400729,
     1,     1,   365, 35.0000, 42.5400,287.8300,     4,        273.442747,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028568,          2.155017,          0.036902,          0.061821,          0.070403,          0.667359,          0.061236,         18.895848,
     1,     1,   365, 36.0000, 42.5400,287.8300,     4,        274.117120,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028612,          2.160704,          0.036742,          0.062809,          0.072009,          0.680187,          0.059953,         19.373260,
     1,     1,   365, 37.0000, 42.5400,287.8300,     4,        274.926213,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029860,          2.177158,          0.038206,          0.063944,          0.073602,          0.693273,          0.061597,         19.841141,
     1,     1,   365, 38.0000, 42.5400,287.8300,     4,        274.929059,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.026510,          2.173180,          0.037179,          0.064958,          0.075188,          0.706567,          0.059834,         20.320329,
     1,     1,   365, 39.0000, 42.5400,287.8300,     4,        273.640321,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027258,          2.151577,          0.035147,          0.065744,          0.076734,          0.718142,          0.057847,         20.810405,
     1,     1,   365, 40.0000, 42.5400,287.8300,     4,        275.270937,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.029081,          2.150642,          0.036609,          0.066658,          0.078247,          0.729511,          0.060252,         21.294529,
     1,     1,   365, 41.0000, 42.5400,287.8300,     4,        274.445311,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.028570,          2.149653,          0.037170,          0.067586,          0.079738,          0.741427,          0.061816,         21.795153,
     1,     1,   365, 42.0000, 42.5400,287.8300,     4,        274.983527,          2.000000,          2.000000,          0.100000,          0.000000,          0.000000,          0.000000,          0.000000,          0.000000,          0.027579,          2.148935,          0.036765,          0.068466,          0.081211,          0.753369,          0.060100,         22.283468,
