npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
1,1,68,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,88.23471,423.11947,0,0.47621,0.33941,0,235.01882,2203.92553,577.47256,2.75,24.8855,42.06107,1.09834,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.48469
1,1,69,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,119.59006,447.51802,0,0.47621,0.33941,0,234.68302,2213.54342,577.88569,2.75,24.8855,42.06107,0.22181,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.08486
1,1,70,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,128.28703,472.40614,0,0.47621,0.33941,0,247.05515,2226.67419,578.35196,2.75,24.8855,42.06107,0.47341,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.16966
1,1,71,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,88.37382,478.46483,0,0.47621,0.33941,0,272.92259,2242.94322,578.77311,2.75,24.8855,42.06107,0.99349,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.41667
1,1,72,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,93.95653,486.68094,0,0.47621,0.33941,0,274.12759,2259.46997,579.17695,2.75,24.8855,42.06107,0.32861,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.13785
1,1,73,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,64.48828,465.39584,0,0.47621,0.33941,0,272.92498,2277.91764,579.62413,2.75,24.8855,42.06107,0.55029,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.26983
1,1,74,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,71.0362,450.61243,0,0.47621,0.33941,0,257.13962,2291.97894,580.03359,2.75,24.8855,42.06107,0.44894,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.22052
1,1,75,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,94.31346,461.76393,0,0.47621,0.33941,0,252.04322,2302.61471,580.40342,2.75,24.8855,42.06107,0.41702,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.17207
1,1,76,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,106.52976,485.417,0,0.47621,0.33941,0,263.3842,2310.67953,580.66694,2.75,24.8855,42.06107,0.23468,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.10274
1,1,77,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,96.80326,484.79871,0,0.47621,0.33941,0,268.17275,2320.80021,580.95866,2.75,24.8855,42.06107,0.19748,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.07595
1,1,78,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,72.47674,461.40191,0,0.47621,0.33941,0,263.2214,2334.39181,581.36163,2.75,24.8855,42.06107,0.28585,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.12385
1,1,79,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,45.59529,386.53256,0,0.47621,0.33941,0,221.93667,2349.22267,582.10046,2.75,24.8855,42.06107,0.44462,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.24332
1,1,80,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,84.07333,406.30854,0,0.47621,0.33941,0,217.47246,2349.41927,582.41962,2.75,24.8855,42.06107,0.24141,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.10715
1,1,81,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,71.05501,386.2918,0,0.47621,0.33941,0,211.20863,2348.76721,582.9618,2.75,24.8855,42.06107,0.6719,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.34465
1,1,82,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,76.48219,392.29648,0,0.47621,0.33941,0,214.11389,2346.78493,583.43697,2.75,24.8855,42.06107,1.32166,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.68134
1,1,83,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,101.89272,401.1569,0,0.47621,0.33941,0,207.46553,2344.09716,583.89969,2.75,24.8855,42.06107,0.22802,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.10695
1,1,84,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,68.11728,371.00568,0,0.47621,0.33941,0,204.27361,2341.25061,584.56531,2.75,24.8855,42.06107,0.63425,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.35636
1,1,85,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,87.13898,390.88491,0,0.47621,0.33941,0,210.19415,2336.52886,585.04178,2.75,24.8855,42.06107,1.03008,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.54949
1,1,86,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,89.48361,392.66025,0,0.47621,0.33941,0,210.77481,2334.26477,585.56725,2.75,24.8855,42.06107,1.29699,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.55102
1,1,87,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,108.72874,399.80635,0,0.47621,0.33941,0,205.72835,2331.23578,586.11087,2.75,24.8855,42.06107,0.64827,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.28474
1,1,88,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,88.23471,423.11948,0,0.47621,0.33941,0,235.01882,2333.95071,586.50392,2.75,24.8855,42.06107,1.11581,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.48469
1,1,89,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,119.59006,447.51802,0,0.47621,0.33941,0,234.68303,2339.8638,586.92107,2.75,24.8855,42.06107,0.22481,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.08486
1,1,90,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,128.28703,472.40614,0,0.47621,0.33941,0,247.05515,2349.10679,587.39145,2.75,24.8855,42.06107,0.47931,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.16966
1,1,91,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,88.37382,478.46484,0,0.47621,0.33941,0,272.92259,2362.26787,587.81582,2.75,24.8855,42.06107,1.00722,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.41667
1,1,92,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,93.95653,486.68094,0,0.47621,0.33941,0,274.12759,2375.99654,588.2225,2.75,24.8855,42.06107,0.33293,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.13785
1,1,93,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,64.48828,465.39584,0,0.47621,0.33941,0,272.92499,2391.46541,588.67263,2.75,24.8855,42.06107,0.55832,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.26983
1,1,94,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,71.0362,450.61244,0,0.47621,0.33941,0,257.13962,2402.74098,589.08479,2.75,24.8855,42.06107,0.45525,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.22052
1,1,95,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,94.31346,461.76393,0,0.47621,0.33941,0,252.04322,2410.81493,589.45704,2.75,24.8855,42.06107,0.42219,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.17207
1,1,96,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,106.52976,485.41701,0,0.47621,0.33941,0,263.3842,2417.116,589.7222,2.75,24.8855,42.06107,0.23737,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.10274
1,1,97,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,96.80326,484.79871,0,0.47621,0.33941,0,268.17275,2425.39835,590.01559,2.75,24.8855,42.06107,0.19978,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.07595
1,1,98,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,72.47674,461.40192,0,0.47621,0.33941,0,263.2214,2436.50868,590.42077,2.75,24.8855,42.06107,0.28948,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.12385
1,1,99,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,45.59529,386.53256,0,0.47621,0.33941,0,221.93667,2446.5101,591.16373,2.75,24.8855,42.06107,0.45116,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.24332
1,1,100,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,84.07333,406.30854,0,0.47621,0.33941,0,217.47246,2444.39453,591.48478,2.75,24.8855,42.06107,0.24428,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.10715
1,1,101,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,71.05501,386.2918,0,1.40122,2.70872,0,211.20863,2439.89535,592.02996,27.18406,186.595,45.15151,0.68013,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.34465
1,1,102,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,76.48219,392.29648,0,1.40122,2.70872,0,214.11389,2434.59923,592.50756,27.18406,186.595,45.15151,1.33677,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.68134
1,1,103,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,101.89272,401.1569,0,1.40122,2.70872,0,207.46553,2428.7696,592.97247,27.18406,186.595,45.15151,0.23029,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.10695
1,1,104,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,68.11728,371.00568,0,1.40122,2.70872,0,204.27361,2421.62937,593.64083,27.18406,186.595,45.15151,0.6413,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.35636
1,1,105,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,87.13898,390.88491,0,1.40122,2.70872,0,210.19415,2413.85073,594.11907,27.18406,186.595,45.15151,1.04003,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.54949
1,1,106,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,89.48361,392.66025,0,1.40122,2.70872,0,210.77481,2408.45648,594.6462,27.18406,186.595,45.15151,1.30887,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.55102
1,1,107,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,108.72874,399.80635,0,1.40122,2.70872,0,205.72835,2402.29482,595.19129,27.18406,186.595,45.15151,0.65353,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.28474
1,1,108,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,88.23471,423.11948,0,1.40122,2.70872,0,235.01882,2402.98106,595.58519,27.18406,186.595,45.15151,1.12509,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.48469
1,1,109,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,119.59006,447.51802,0,1.40122,2.70872,0,234.68303,2406.92727,596.00308,27.18406,186.595,45.15151,0.2264,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.08486
1,1,110,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,128.28703,472.40614,0,1.40122,2.70872,0,247.05515,2414.10624,596.47414,27.18406,186.595,45.15151,0.48244,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.16966
1,1,111,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,88.37382,478.46484,0,1.40122,2.70872,0,272.92259,2425.61731,596.89898,27.18406,186.595,45.15151,1.01451,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.41667
1,1,112,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,93.95653,486.68094,0,1.40122,2.70872,0,274.12759,2437.86049,597.30602,27.18406,186.595,45.15151,0.33522,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.13785
1,1,113,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,64.48828,465.39584,0,1.40122,2.70872,0,272.92499,2451.74791,597.75647,27.18406,186.595,45.15151,0.56258,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.26983
1,1,114,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,71.0362,450.61244,0,1.40122,2.70872,0,257.13962,2461.54454,598.16887,27.18406,186.595,45.15151,0.45861,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.22052
1,1,115,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,94.31346,461.76393,0,1.40122,2.70872,0,252.04322,2468.25841,598.54128,27.18406,186.595,45.15151,0.42495,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.17207
1,1,116,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,106.52976,485.41701,0,1.40122,2.70872,0,263.3842,2473.62311,598.80652,27.18406,186.595,45.15151,0.2388,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.10274
1,1,117,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,96.80326,484.79871,0,1.40122,2.70872,0,268.17275,2480.92949,599.09996,27.18406,186.595,45.15151,0.201,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.07595
1,1,118,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,72.47674,461.40192,0,1.40122,2.70872,0,263.2214,2490.72252,599.50516,27.18406,186.595,45.15151,0.29141,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.12385
1,1,119,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,45.59529,386.53256,0,1.40122,2.70872,0,221.93667,2498.15999,600.24798,27.18406,186.595,45.15151,0.45463,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.24332
1,1,120,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,84.07333,406.30854,0,1.40122,2.70872,0,217.47246,2494.81688,600.56887,27.18406,186.595,45.15151,0.2458,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.10715
1,1,121,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,71.05501,386.2918,0,1.40122,2.70872,0,211.20863,2488.27526,601.11365,27.18406,186.595,45.15151,0.6845,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.34465
1,1,122,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,76.48219,392.29648,0,1.40122,2.70872,0,214.11389,2481.21983,601.59078,27.18406,186.595,45.15151,1.3448,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.68134
1,1,123,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,101.89272,401.1569,0,1.40122,2.70872,0,207.46553,2473.72218,602.05509,27.18406,186.595,45.15151,0.23149,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.10695
1,1,124,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,68.11728,371.00568,0,1.40122,2.70872,0,204.27361,2464.30245,602.72241,27.18406,186.595,45.15151,0.64504,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.35636
1,1,125,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,87.13898,390.88491,0,1.40122,2.70872,0,210.19415,2454.90091,603.19974,27.18406,186.595,45.15151,1.04531,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.54949
1,1,126,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,89.48361,392.66025,0,1.40122,2.70872,0,210.77481,2447.84485,603.72576,27.18406,186.595,45.15151,1.31518,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.55102
1,1,127,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,108.72874,399.80635,0,1.40122,2.70872,0,205.72835,2440.02005,604.26957,27.18406,186.595,45.15151,0.65633,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.28474
1,1,128,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,88.23471,423.11948,0,1.40122,2.70872,0,235.01882,2439.62926,604.66254,27.18406,186.595,45.15151,1.13002,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.48469
1,1,129,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,119.59006,447.51802,0,1.40122,2.70872,0,234.68303,2442.53127,605.07943,27.18406,186.595,45.15151,0.22725,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.08486
1,1,130,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,128.28703,472.40614,0,1.40122,2.70872,0,247.05515,2448.61444,605.54935,27.18406,186.595,45.15151,0.4841,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.16966
1,1,131,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,88.37382,478.46484,0,1.40122,2.70872,0,272.92259,2459.24953,605.97321,27.18406,186.595,45.15151,1.01839,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.41667
1,1,132,365,10,273.51758,55.43819,0,508.03553,1.10876,0,12.39111,93.95653,486.68094,0,1.40122,2.70872,0,274.12759,2470.70405,606.37931,27.18406,186.595,45.15151,0.33644,0.11348,0.09667,0.27548,0.18901,0,0,0,0,-0.10829,0,0,0.10829,0,0,0,0,1,0.24556,0.13785
1,1,133,365,10,272.88055,24.39792,0,355.29291,0.48796,0,8.66568,64.48828,465.39584,0,1.40122,2.70872,0,272.92499,2483.75188,606.82869,27.18406,186.595,45.15151,0.56485,0.04895,0.0417,0.19265,0.13218,0,0,0,0,-0.06903,0,0,0.06903,0,0,0,0,1,0.2393,0.26983
1,1,134,365,10,272.53265,42.41458,0,419.26719,0.84829,0,10.22603,71.0362,450.61244,0,1.40122,2.70872,0,257.13962,2492.76334,607.24003,27.18406,186.595,45.15151,0.46039,0.08561,0.07292,0.22734,0.15598,0,0,0,0,-0.07736,0,0,0.07736,0,0,0,0,1,0.23594,0.22052
1,1,135,365,10,274.35508,58.73416,0,497.82917,1.17468,0,12.14217,94.31346,461.76393,0,1.40122,2.70872,0,252.04322,2498.75515,607.61141,27.18406,186.595,45.15151,0.42641,0.10193,0.08683,0.26995,0.18521,0,0,0,0,-0.1194,0,0,0.1194,0,0,0,0,1,0.25404,0.17207
1,1,136,365,10,271.30076,33.25054,0,390.44092,0.66501,0,9.52295,106.52976,485.41701,0,1.40122,2.70872,0,263.3842,2503.62273,607.8759,27.18406,186.595,45.15151,0.23956,0.06865,0.05848,0.2117,0.14525,0,0,0,0,-0.0596,0,0,0.0596,0,0,0,0,1,0.22445,0.10274
1,1,137,365,10,275.31328,28.09982,0,312.04493,0.562,0,7.61085,96.80326,484.79871,0,1.40122,2.70872,0,268.17275,2510.41097,608.16854,27.18406,186.595,45.15151,0.20165,0.05852,0.04985,0.16921,0.1161,0,0,0,0,-0.08523,0,0,0.08523,0,0,0,0,1,0.2641,0.07595
1,1,138,365,10,275.11698,33.99667,0,367.63213,0.67993,0,8.96664,72.47674,461.40192,0,1.40122,2.70872,0,263.2214,2519.50464,608.5726,27.18406,186.595,45.15151,0.29244,0.06981,0.05947,0.19936,0.13678,0,0,0,0,-0.09782,0,0,0.09782,0,0,0,0,1,0.26201,0.12385
1,1,139,365,10,274.17873,55.70729,0,531.28572,1.11415,0,12.95819,45.59529,386.53256,0,1.40122,2.70872,0,221.93667,2525.58091,609.31303,27.18406,186.595,45.15151,0.45648,0.11211,0.0955,0.28809,0.19766,0,0,0,0,-0.12434,0,0,0.12434,0,0,0,0,1,0.25223,0.24332
1,1,140,365,10,274.65033,40.36482,0,447.76504,0.8073,0,10.9211,84.07333,406.30854,0,1.40122,2.70872,0,217.47246,2521.5861,609.63269,27.18406,186.595,45.15151,0.24661,0.08324,0.07091,0.2428,0.16659,0,0,0,0,-0.11185,0,0,0.11185,0,0,0,0,1,0.2571,0.10715
1,1,141,365,10,272.86724,67.74991,0,602.63199,1.355,0,14.69834,71.05501,386.2918,0,1.40122,2.70872,0,211.20863,2513.96015,610.1753,27.18406,186.595,45.15151,0.68683,0.13501,0.115,0.32676,0.22419,0,0,0,0,-0.11686,0,0,0.11686,0,0,0,0,1,0.23917,0.34465
1,1,142,365,10,271.95911,60.45891,0,582.98811,1.20918,0,14.21922,76.48219,392.29648,0,1.40122,2.70872,0,214.11389,2505.9707,610.6504,27.18406,186.595,45.15151,1.34907,0.11884,0.10123,0.31611,0.21688,0,0,0,0,-0.09861,0,0,0.09861,0,0,0,0,1,0.23052,0.68134
1,1,143,365,10,271.69435,64.78033,0,556.05496,1.29561,0,13.56232,101.89272,401.1569,0,1.40122,2.70872,0,207.46553,2497.58751,611.11266,27.18406,186.595,45.15151,0.23213,0.1336,0.11381,0.3015,0.20686,0,0,0,0,-0.09028,0,0,0.09028,0,0,0,0,1,0.22806,0.10695
1,1,144,365,10,271.32786,68.85861,0,732.82438,1.37717,0,17.87377,68.11728,371.00568,0,1.40122,2.70872,0,204.27361,2486.95758,611.77695,27.18406,186.595,45.15151,0.64704,0.13709,0.11678,0.39734,0.27262,0,0,0,0,-0.11234,0,0,0.11234,0,0,0,0,1,0.2247,0.35636
1,1,145,365,10,270.0956,60.13461,0,681.85963,1.20269,0,16.63072,87.13898,390.88491,0,1.40122,2.70872,0,210.19415,2476.69444,612.25195,27.18406,186.595,45.15151,1.04813,0.11856,0.10099,0.3697,0.25365,0,0,0,0,-0.08556,0,0,0.08556,0,0,0,0,1,0.21374,0.54949
1,1,146,365,10,275.4132,56.91092,0,665.9787,1.13822,0,16.24338,89.48361,392.66025,0,1.40122,2.70872,0,210.77481,2468.75614,612.77542,27.18406,186.595,45.15151,1.31854,0.09524,0.08113,0.36114,0.24778,0,0,0,0,-0.18433,0,0,0.18433,0,0,0,0,1,0.26518,0.55102
1,1,147,365,10,272.69723,68.04636,0,751.02372,1.36093,0,18.31765,108.72874,399.80635,0,1.40122,2.70872,0,205.72835,2460.04838,613.3165,27.18406,186.595,45.15151,0.65782,0.13632,0.11612,0.40722,0.2794,0,0,0,0,-0.14201,0,0,0.14201,0,0,0,0,1,0.23752,0.28474
1,1,148,365,10,274.26855,43.89812,0,591.49747,0.87796,0,14.42677,88.23471,423.11948,0,1.40122,2.70872,0,235.01882,2459.08579,613.70758,27.18406,186.595,45.15151,1.13265,0.08676,0.0739,0.32074,0.22006,0,0,0,0,-0.14018,0,0,0.14018,0,0,0,0,1,0.25315,0.48469
1,1,149,365,10,274.501,66.64203,0,653.9719,1.33284,0,15.95053,119.59006,447.51802,0,1.40122,2.70872,0,234.68303,2461.43342,614.12258,27.18406,186.595,45.15151,0.2277,0.1185,0.10094,0.35462,0.24331,0,0,0,0,-0.16004,0,0,0.16004,0,0,0,0,1,0.25555,0.08486
1,1,150,365,10,274.86604,66.5167,0,697.64152,1.33033,0,17.01565,128.28703,472.40614,0,1.40122,2.70872,0,247.05515,2466.93484,614.59041,27.18406,186.595,45.15151,0.48499,0.11549,0.09838,0.37831,0.25956,0,0,0,0,-0.17945,0,0,0.17945,0,0,0,0,1,0.25936,0.16966
1,1,151,365,10,274.17473,30.82005,0,498.75185,0.6164,0,12.16468,88.37382,478.46484,0,1.40122,2.70872,0,272.92259,2477.10486,615.01253,27.18406,186.595,45.15151,1.02045,0.06112,0.05206,0.27045,0.18556,0,0,0,0,-0.11666,0,0,0.11666,0,0,0,0,1,0.25219,0.41667
