npt,ijgcm,iYrCnt,idoy,iveg,tsoilavg,casapool%Cplant(LEAF),casapool%Cplant(WOOD),casapool%Cplant(FROOT),casapool%Nplant(LEAF),casapool%Nplant(WOOD),casapool%Nplant(FROOT),casapool%Clitter(MET),casapool%Clitter(STR),casapool%Clitter(CWD),casapool%Nlitter(MET),casapool%Nlitter(STR),casapool%Nlitter(CWD),casapool%Csoil(MIC),casapool%Csoil(SLOW),casapool%Csoil(PASS),casapool%Nsoil(MIC),casapool%Nsoil(SLOW),casapool%Nsoil(PASS),casaflux%Crsoil,cleaf2met,cleaf2str,croot2met,croot2str,cwd2str,cwd2co2,cwood2cwd,casaflux%cgpp,casaflux%cnpp,casaflux%crmplant(LEAF),casaflux%crmplant(WOOD),casaflux%crmplant(FROOT),casaflux%crgplant,phen%phase,casaflux%fracCalloc(LEAF),casaflux%fracCalloc(WOOD),casaflux%fracCalloc(FROOT),casapool%fT,casapool%fW
     1,     1,    48,   365,    10,   274.26855,    43.89812,     0.00000,   591.49747,     0.87796,     0.00000,    14.42677,   142.35025,   645.05497,     0.00000,     0.47621,     0.33941,     0.00000,   350.54562,  2406.77575,   569.96492,     2.75000,    24.88550,    42.06107,     1.01489,     0.08676,     0.07390,     0.32074,     0.22006,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14018,     0.00000,     0.00000,     0.14018,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25315,     0.31202,
     1,     1,    49,   365,    10,   274.50100,    66.64203,     0.00000,   653.97190,     1.33284,     0.00000,    15.95053,   168.31498,   673.04898,     0.00000,     0.47621,     0.33941,     0.00000,   356.81859,  2432.45925,   570.38502,     2.75000,    24.88550,    42.06107,     0.17172,     0.11850,     0.10094,     0.35462,     0.24331,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16004,     0.00000,     0.00000,     0.16004,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25555,     0.04803,
     1,     1,    50,   365,    10,   274.86604,    66.51670,     0.00000,   697.64152,     1.33033,     0.00000,    17.01565,   179.62833,   702.23553,     0.00000,     0.47621,     0.33941,     0.00000,   371.57971,  2462.66336,   570.86260,     2.75000,    24.88550,    42.06107,     0.37626,     0.11549,     0.09838,     0.37831,     0.25956,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17945,     0.00000,     0.00000,     0.17945,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25936,     0.09891,
     1,     1,    51,   365,    10,   274.17473,    30.82005,     0.00000,   498.75185,     0.61640,     0.00000,    12.16468,   151.16883,   716.95583,     0.00000,     0.47621,     0.33941,     0.00000,   398.33970,  2490.11975,   571.26905,     2.75000,    24.88550,    42.06107,     0.91733,     0.06112,     0.05206,     0.27045,     0.18556,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11666,     0.00000,     0.00000,     0.11666,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25219,     0.26251,
     1,     1,    52,   365,    10,   273.51758,    55.43819,     0.00000,   508.03553,     1.10876,     0.00000,    12.39111,   154.35831,   733.58341,     0.00000,     0.47621,     0.33941,     0.00000,   407.67117,  2516.68544,   571.65205,     2.75000,    24.88550,    42.06107,     0.27547,     0.11348,     0.09667,     0.27548,     0.18901,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10829,     0.00000,     0.00000,     0.10829,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.24556,     0.07950,
     1,     1,    53,   365,    10,   272.88055,    24.39792,     0.00000,   355.29291,     0.48796,     0.00000,     8.66568,   119.75275,   719.37098,     0.00000,     0.47621,     0.33941,     0.00000,   414.65173,  2547.39125,   572.08898,     2.75000,    24.88550,    42.06107,     0.49838,     0.04895,     0.04170,     0.19265,     0.13218,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06903,     0.00000,     0.00000,     0.06903,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23930,     0.16243,
     1,     1,    54,   365,    10,   272.53265,    42.41458,     0.00000,   419.26719,     0.84829,     0.00000,    10.22603,   118.56441,   710.13772,     0.00000,     0.47621,     0.33941,     0.00000,   406.73670,  2575.25748,   572.49767,     2.75000,    24.88550,    42.06107,     0.39218,     0.08561,     0.07292,     0.22734,     0.15598,     0.00000,     0.00000,     0.00000,     0.00000,    -0.07736,     0.00000,     0.00000,     0.07736,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23594,     0.13070,
     1,     1,    55,   365,    10,   274.35508,    58.73416,     0.00000,   497.82917,     1.17468,     0.00000,    12.14217,   141.80772,   724.58086,     0.00000,     0.47621,     0.33941,     0.00000,   403.21645,  2600.69666,   572.88285,     2.75000,    24.88550,    42.06107,     0.34854,     0.10193,     0.08683,     0.26995,     0.18521,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11940,     0.00000,     0.00000,     0.11940,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25404,     0.10039,
     1,     1,    56,   365,    10,   271.30076,    33.25054,     0.00000,   390.44092,     0.66501,     0.00000,     9.52295,   166.12539,   753.93335,     0.00000,     0.47621,     0.33941,     0.00000,   411.62959,  2618.01164,   573.14445,     2.75000,    24.88550,    42.06107,     0.19419,     0.06865,     0.05848,     0.21170,     0.14525,     0.00000,     0.00000,     0.00000,     0.00000,    -0.05960,     0.00000,     0.00000,     0.05960,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22445,     0.05853,
     1,     1,    57,   365,    10,   275.31328,    28.09982,     0.00000,   312.04493,     0.56200,     0.00000,     7.61085,   157.50607,   757.72324,     0.00000,     0.47621,     0.33941,     0.00000,   418.84409,  2637.63553,   573.43577,     2.75000,    24.88550,    42.06107,     0.16450,     0.05852,     0.04985,     0.16921,     0.11610,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08523,     0.00000,     0.00000,     0.08523,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26410,     0.04285,
     1,     1,    58,   365,    10,   275.11698,    33.99667,     0.00000,   367.63213,     0.67993,     0.00000,     8.96664,   124.37062,   735.63304,     0.00000,     0.47621,     0.33941,     0.00000,   419.20005,  2666.06609,   573.85970,     2.75000,    24.88550,    42.06107,     0.24618,     0.06981,     0.05947,     0.19936,     0.13678,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09782,     0.00000,     0.00000,     0.09782,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26201,     0.07109,
     1,     1,    59,   365,    10,   274.17873,    55.70729,     0.00000,   531.28572,     1.11415,     0.00000,    12.95819,    72.98856,   649.35269,     0.00000,     0.47621,     0.33941,     0.00000,   380.69987,  2718.70846,   574.72007,     2.75000,    24.88550,    42.06107,     0.39324,     0.11211,     0.09550,     0.28809,     0.19766,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12434,     0.00000,     0.00000,     0.12434,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25223,     0.14525,
     1,     1,    60,   365,    10,   274.65033,    40.36482,     0.00000,   447.76504,     0.80730,     0.00000,    10.92110,   120.65306,   668.58816,     0.00000,     0.47621,     0.33941,     0.00000,   369.60771,  2737.68462,   575.08426,     2.75000,    24.88550,    42.06107,     0.19775,     0.08324,     0.07091,     0.24280,     0.16659,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11185,     0.00000,     0.00000,     0.11185,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25710,     0.06114,
     1,     1,    61,   365,    10,   272.86724,    67.74991,     0.00000,   602.63199,     1.35500,     0.00000,    14.69834,   107.01651,   640.20991,     0.00000,     0.47621,     0.33941,     0.00000,   356.54867,  2768.98228,   575.73109,     2.75000,    24.88550,    42.06107,     0.60461,     0.13501,     0.11500,     0.32676,     0.22419,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11686,     0.00000,     0.00000,     0.11686,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23917,     0.21234,
     1,     1,    62,   365,    10,   271.95911,    60.45891,     0.00000,   582.98811,     1.20918,     0.00000,    14.21922,   115.88360,   639.98082,     0.00000,     0.47621,     0.33941,     0.00000,   352.69928,  2793.79498,   576.29355,     2.75000,    24.88550,    42.06107,     1.32888,     0.11884,     0.10123,     0.31611,     0.21688,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09861,     0.00000,     0.00000,     0.09861,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23052,     0.46996,
     1,     1,    63,   365,    10,   271.69435,    64.78033,     0.00000,   556.05496,     1.29561,     0.00000,    13.56232,   138.57631,   641.05706,     0.00000,     0.47621,     0.33941,     0.00000,   341.91710,  2816.36621,   576.84720,     2.75000,    24.88550,    42.06107,     0.18181,     0.13360,     0.11381,     0.30150,     0.20686,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09028,     0.00000,     0.00000,     0.09028,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22806,     0.06102,
     1,     1,    64,   365,    10,   271.32786,    68.85861,     0.00000,   732.82438,     1.37717,     0.00000,    17.87377,   100.22501,   599.84640,     0.00000,     0.47621,     0.33941,     0.00000,   333.72446,  2846.53747,   577.64106,     2.75000,    24.88550,    42.06107,     0.56556,     0.13709,     0.11678,     0.39734,     0.27262,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11234,     0.00000,     0.00000,     0.11234,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22470,     0.22034,
     1,     1,    65,   365,    10,   270.09560,    60.13461,     0.00000,   681.85963,     1.20269,     0.00000,    16.63072,   127.97686,   616.66643,     0.00000,     0.47621,     0.33941,     0.00000,   333.09883,  2864.65771,   578.19277,     2.75000,    24.88550,    42.06107,     0.97155,     0.11856,     0.10099,     0.36970,     0.25365,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08556,     0.00000,     0.00000,     0.08556,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.21374,     0.36137,
     1,     1,    66,   365,    10,   275.41320,    56.91092,     0.00000,   665.97870,     1.13822,     0.00000,    16.24338,   127.55336,   613.41904,     0.00000,     0.47621,     0.33941,     0.00000,   332.43163,  2884.60948,   578.80096,     2.75000,    24.88550,    42.06107,     1.20882,     0.09524,     0.08113,     0.36114,     0.24778,     0.00000,     0.00000,     0.00000,     0.00000,    -0.18433,     0.00000,     0.00000,     0.18433,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26518,     0.36256,
     1,     1,    67,   365,    10,   272.69723,    68.04636,     0.00000,   751.02372,     1.36093,     0.00000,    18.31765,   144.87642,   615.88479,     0.00000,     0.47621,     0.33941,     0.00000,   325.75045,  2903.87958,   579.43065,     2.75000,    24.88550,    42.06107,     0.53999,     0.13632,     0.11612,     0.40722,     0.27940,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14201,     0.00000,     0.00000,     0.14201,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23752,     0.17220,
     1,     1,    68,   365,    10,   274.26855,    43.89812,     0.00000,   591.49747,     0.87796,     0.00000,    14.42677,   142.35025,   645.24471,     0.00000,     0.47621,     0.33941,     0.00000,   350.63890,  2917.73343,   579.83957,     2.75000,    24.88550,    42.06107,     1.05916,     0.08676,     0.07390,     0.32074,     0.22006,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14018,     0.00000,     0.00000,     0.14018,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25315,     0.31202,
     1,     1,    69,   365,    10,   274.50100,    66.64203,     0.00000,   653.97190,     1.33284,     0.00000,    15.95053,   168.31498,   673.21299,     0.00000,     0.47621,     0.33941,     0.00000,   356.89921,  2934.27548,   580.27495,     2.75000,    24.88550,    42.06107,     0.17847,     0.11850,     0.10094,     0.35462,     0.24331,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16004,     0.00000,     0.00000,     0.16004,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25555,     0.04803,
     1,     1,    70,   365,    10,   274.86604,    66.51670,     0.00000,   697.64152,     1.33033,     0.00000,    17.01565,   179.62833,   702.37536,     0.00000,     0.47621,     0.33941,     0.00000,   371.64845,  2954.65418,   580.76890,     2.75000,    24.88550,    42.06107,     0.39009,     0.11549,     0.09838,     0.37831,     0.25956,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17945,     0.00000,     0.00000,     0.17945,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25936,     0.09891,
     1,     1,    71,   365,    10,   274.17473,    30.82005,     0.00000,   498.75185,     0.61640,     0.00000,    12.16468,   151.16883,   717.07890,     0.00000,     0.47621,     0.33941,     0.00000,   398.40018,  2974.38067,   581.18818,     2.75000,    24.88550,    42.06107,     0.95247,     0.06112,     0.05206,     0.27045,     0.18556,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11666,     0.00000,     0.00000,     0.11666,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25219,     0.26251,
     1,     1,    72,   365,    10,   273.51758,    55.43819,     0.00000,   508.03553,     1.10876,     0.00000,    12.39111,   154.35831,   733.69308,     0.00000,     0.47621,     0.33941,     0.00000,   407.72508,  2994.07908,   581.58254,     2.75000,    24.88550,    42.06107,     0.28569,     0.11348,     0.09667,     0.27548,     0.18901,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10829,     0.00000,     0.00000,     0.10829,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.24556,     0.07950,
     1,     1,    73,   365,    10,   272.88055,    24.39792,     0.00000,   355.29291,     0.48796,     0.00000,     8.66568,   119.75275,   719.46750,     0.00000,     0.47621,     0.33941,     0.00000,   414.69917,  3017.28193,   582.03185,     2.75000,    24.88550,    42.06107,     0.51839,     0.04895,     0.04170,     0.19265,     0.13218,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06903,     0.00000,     0.00000,     0.06903,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23930,     0.16243,
     1,     1,    74,   365,    10,   272.53265,    42.41458,     0.00000,   419.26719,     0.84829,     0.00000,    10.22603,   118.56441,   710.22333,     0.00000,     0.47621,     0.33941,     0.00000,   406.77878,  3038.21134,   582.45195,     2.75000,    24.88550,    42.06107,     0.40782,     0.08561,     0.07292,     0.22734,     0.15598,     0.00000,     0.00000,     0.00000,     0.00000,    -0.07736,     0.00000,     0.00000,     0.07736,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23594,     0.13070,
     1,     1,    75,   365,    10,   274.35508,    58.73416,     0.00000,   497.82917,     1.17468,     0.00000,    12.14217,   141.80772,   724.65721,     0.00000,     0.47621,     0.33941,     0.00000,   403.25397,  3057.12179,   582.84784,     2.75000,    24.88550,    42.06107,     0.36129,     0.10193,     0.08683,     0.26995,     0.18521,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11940,     0.00000,     0.00000,     0.11940,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25404,     0.10039,
     1,     1,    76,   365,    10,   271.30076,    33.25054,     0.00000,   390.44092,     0.66501,     0.00000,     9.52295,   166.12539,   754.00402,     0.00000,     0.47621,     0.33941,     0.00000,   411.66432,  3070.08280,   583.11657,     2.75000,    24.88550,    42.06107,     0.20069,     0.06865,     0.05848,     0.21170,     0.14525,     0.00000,     0.00000,     0.00000,     0.00000,    -0.05960,     0.00000,     0.00000,     0.05960,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22445,     0.05853,
     1,     1,    77,   365,    10,   275.31328,    28.09982,     0.00000,   312.04493,     0.56200,     0.00000,     7.61085,   157.50607,   757.78822,     0.00000,     0.47621,     0.33941,     0.00000,   418.87602,  3085.02377,   583.41554,     2.75000,    24.88550,    42.06107,     0.17004,     0.05852,     0.04985,     0.16921,     0.11610,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08523,     0.00000,     0.00000,     0.08523,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26410,     0.04285,
     1,     1,    78,   365,    10,   275.11698,    33.99667,     0.00000,   367.63213,     0.67993,     0.00000,     8.96664,   124.37062,   735.69065,     0.00000,     0.47621,     0.33941,     0.00000,   419.22836,  3106.81130,   583.85029,     2.75000,    24.88550,    42.06107,     0.25517,     0.06981,     0.05947,     0.19936,     0.13678,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09782,     0.00000,     0.00000,     0.09782,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26201,     0.07109,
     1,     1,    79,   365,    10,   274.17873,    55.70729,     0.00000,   531.28572,     1.11415,     0.00000,    12.95819,    72.98856,   649.39734,     0.00000,     0.47621,     0.33941,     0.00000,   380.72181,  3145.75033,   584.73289,     2.75000,    24.88550,    42.06107,     0.41037,     0.11211,     0.09550,     0.28809,     0.19766,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12434,     0.00000,     0.00000,     0.12434,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25223,     0.14525,
     1,     1,    80,   365,    10,   274.65033,    40.36482,     0.00000,   447.76504,     0.80730,     0.00000,    10.92110,   120.65306,   668.62788,     0.00000,     0.47621,     0.33941,     0.00000,   369.62723,  3158.57912,   585.10701,     2.75000,    24.88550,    42.06107,     0.20499,     0.08324,     0.07091,     0.24280,     0.16659,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11185,     0.00000,     0.00000,     0.11185,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25710,     0.06114,
     1,     1,    81,   365,    10,   272.86724,    67.74991,     0.00000,   602.63199,     1.35500,     0.00000,    14.69834,   107.01651,   640.24202,     0.00000,     0.47621,     0.33941,     0.00000,   356.56445,  3178.90407,   585.77149,     2.75000,    24.88550,    42.06107,     0.62740,     0.13501,     0.11500,     0.32676,     0.22419,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11686,     0.00000,     0.00000,     0.11686,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23917,     0.21234,
     1,     1,    82,   365,    10,   271.95911,    60.45891,     0.00000,   582.98811,     1.20918,     0.00000,    14.21922,   115.88360,   640.00736,     0.00000,     0.47621,     0.33941,     0.00000,   352.71233,  3194.14094,   586.34928,     2.75000,    24.88550,    42.06107,     1.37636,     0.11884,     0.10123,     0.31611,     0.21688,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09861,     0.00000,     0.00000,     0.09861,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23052,     0.46996,
     1,     1,    83,   365,    10,   271.69435,    64.78033,     0.00000,   556.05496,     1.29561,     0.00000,    13.56232,   138.57631,   641.07899,     0.00000,     0.47621,     0.33941,     0.00000,   341.92788,  3207.34526,   586.91785,     2.75000,    24.88550,    42.06107,     0.18777,     0.13360,     0.11381,     0.30150,     0.20686,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09028,     0.00000,     0.00000,     0.09028,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22806,     0.06102,
     1,     1,    84,   365,    10,   271.32786,    68.85861,     0.00000,   732.82438,     1.37717,     0.00000,    17.87377,   100.22501,   599.86302,     0.00000,     0.47621,     0.33941,     0.00000,   333.73263,  3224.30035,   587.73264,     2.75000,    24.88550,    42.06107,     0.58603,     0.13709,     0.11678,     0.39734,     0.27262,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11234,     0.00000,     0.00000,     0.11234,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22470,     0.22034,
     1,     1,    85,   365,    10,   270.09560,    60.13461,     0.00000,   681.85963,     1.20269,     0.00000,    16.63072,   127.97686,   616.68005,     0.00000,     0.47621,     0.33941,     0.00000,   333.10553,  3233.19398,   588.29887,     2.75000,    24.88550,    42.06107,     1.00271,     0.11856,     0.10099,     0.36970,     0.25365,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08556,     0.00000,     0.00000,     0.08556,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.21374,     0.36137,
     1,     1,    86,   365,    10,   275.41320,    56.91092,     0.00000,   665.97870,     1.13822,     0.00000,    16.24338,   127.55336,   613.43000,     0.00000,     0.47621,     0.33941,     0.00000,   332.43701,  3243.32287,   588.92243,     2.75000,    24.88550,    42.06107,     1.24657,     0.09524,     0.08113,     0.36114,     0.24778,     0.00000,     0.00000,     0.00000,     0.00000,    -0.18433,     0.00000,     0.00000,     0.18433,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26518,     0.36256,
     1,     1,    87,   365,    10,   272.69723,    68.04636,     0.00000,   751.02372,     1.36093,     0.00000,    18.31765,   144.87642,   615.89352,     0.00000,     0.47621,     0.33941,     0.00000,   325.75473,  3252.62050,   589.56764,     2.75000,    24.88550,    42.06107,     0.55560,     0.13632,     0.11612,     0.40722,     0.27940,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14201,     0.00000,     0.00000,     0.14201,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23752,     0.17220,
     1,     1,    88,   365,    10,   274.26855,    43.89812,     0.00000,   591.49747,     0.87796,     0.00000,    14.42677,   142.35025,   645.25227,     0.00000,     0.47621,     0.33941,     0.00000,   350.64261,  3260.31382,   589.98609,     2.75000,    24.88550,    42.06107,     1.08878,     0.08676,     0.07390,     0.32074,     0.22006,     0.00000,     0.00000,     0.00000,     0.00000,    -0.14018,     0.00000,     0.00000,     0.14018,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25315,     0.31202,
     1,     1,    89,   365,    10,   274.50100,    66.64203,     0.00000,   653.97190,     1.33284,     0.00000,    15.95053,   168.31498,   673.21953,     0.00000,     0.47621,     0.33941,     0.00000,   356.90243,  3270.71607,   590.43093,     2.75000,    24.88550,    42.06107,     0.18299,     0.11850,     0.10094,     0.35462,     0.24331,     0.00000,     0.00000,     0.00000,     0.00000,    -0.16004,     0.00000,     0.00000,     0.16004,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25555,     0.04803,
     1,     1,    90,   365,    10,   274.86604,    66.51670,     0.00000,   697.64152,     1.33033,     0.00000,    17.01565,   179.62833,   702.38093,     0.00000,     0.47621,     0.33941,     0.00000,   371.65118,  3284.49726,   590.93500,     2.75000,    24.88550,    42.06107,     0.39935,     0.11549,     0.09838,     0.37831,     0.25956,     0.00000,     0.00000,     0.00000,     0.00000,    -0.17945,     0.00000,     0.00000,     0.17945,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25936,     0.09891,
     1,     1,    91,   365,    10,   274.17473,    30.82005,     0.00000,   498.75185,     0.61640,     0.00000,    12.16468,   151.16883,   717.08380,     0.00000,     0.47621,     0.33941,     0.00000,   398.40259,  3299.03442,   591.36221,     2.75000,    24.88550,    42.06107,     0.97599,     0.06112,     0.05206,     0.27045,     0.18556,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11666,     0.00000,     0.00000,     0.11666,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25219,     0.26251,
     1,     1,    92,   365,    10,   273.51758,    55.43819,     0.00000,   508.03553,     1.10876,     0.00000,    12.39111,   154.35831,   733.69745,     0.00000,     0.47621,     0.33941,     0.00000,   407.72723,  3314.12330,   591.76358,     2.75000,    24.88550,    42.06107,     0.29252,     0.11348,     0.09667,     0.27548,     0.18901,     0.00000,     0.00000,     0.00000,     0.00000,    -0.10829,     0.00000,     0.00000,     0.10829,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.24556,     0.07950,
     1,     1,    93,   365,    10,   272.88055,    24.39792,     0.00000,   355.29291,     0.48796,     0.00000,     8.66568,   119.75275,   719.47134,     0.00000,     0.47621,     0.33941,     0.00000,   414.70106,  3332.29067,   592.22053,     2.75000,    24.88550,    42.06107,     0.53179,     0.04895,     0.04170,     0.19265,     0.13218,     0.00000,     0.00000,     0.00000,     0.00000,    -0.06903,     0.00000,     0.00000,     0.06903,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23930,     0.16243,
     1,     1,    94,   365,    10,   272.53265,    42.41458,     0.00000,   419.26719,     0.84829,     0.00000,    10.22603,   118.56441,   710.22674,     0.00000,     0.47621,     0.33941,     0.00000,   406.78046,  3348.56517,   592.64766,     2.75000,    24.88550,    42.06107,     0.41829,     0.08561,     0.07292,     0.22734,     0.15598,     0.00000,     0.00000,     0.00000,     0.00000,    -0.07736,     0.00000,     0.00000,     0.07736,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.23594,     0.13070,
     1,     1,    95,   365,    10,   274.35508,    58.73416,     0.00000,   497.82917,     1.17468,     0.00000,    12.14217,   141.80772,   724.66025,     0.00000,     0.47621,     0.33941,     0.00000,   403.25546,  3363.09501,   593.05015,     2.75000,    24.88550,    42.06107,     0.36983,     0.10193,     0.08683,     0.26995,     0.18521,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11940,     0.00000,     0.00000,     0.11940,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25404,     0.10039,
     1,     1,    96,   365,    10,   271.30076,    33.25054,     0.00000,   390.44092,     0.66501,     0.00000,     9.52295,   166.12539,   754.00684,     0.00000,     0.47621,     0.33941,     0.00000,   411.66570,  3373.13489,   593.32325,     2.75000,    24.88550,    42.06107,     0.20505,     0.06865,     0.05848,     0.21170,     0.14525,     0.00000,     0.00000,     0.00000,     0.00000,    -0.05960,     0.00000,     0.00000,     0.05960,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.22445,     0.05853,
     1,     1,    97,   365,    10,   275.31328,    28.09982,     0.00000,   312.04493,     0.56200,     0.00000,     7.61085,   157.50607,   757.79081,     0.00000,     0.47621,     0.33941,     0.00000,   418.87730,  3384.93421,   593.62692,     2.75000,    24.88550,    42.06107,     0.17376,     0.05852,     0.04985,     0.16921,     0.11610,     0.00000,     0.00000,     0.00000,     0.00000,    -0.08523,     0.00000,     0.00000,     0.08523,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26410,     0.04285,
     1,     1,    98,   365,    10,   275.11698,    33.99667,     0.00000,   367.63213,     0.67993,     0.00000,     8.96664,   124.37062,   735.69294,     0.00000,     0.47621,     0.33941,     0.00000,   419.22949,  3402.26544,   594.06831,     2.75000,    24.88550,    42.06107,     0.26119,     0.06981,     0.05947,     0.19936,     0.13678,     0.00000,     0.00000,     0.00000,     0.00000,    -0.09782,     0.00000,     0.00000,     0.09782,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.26201,     0.07109,
     1,     1,    99,   365,    10,   274.17873,    55.70729,     0.00000,   531.28572,     1.11415,     0.00000,    12.95819,    72.98856,   649.39912,     0.00000,     0.47621,     0.33941,     0.00000,   380.72268,  3432.01304,   594.96453,     2.75000,    24.88550,    42.06107,     0.42185,     0.11211,     0.09550,     0.28809,     0.19766,     0.00000,     0.00000,     0.00000,     0.00000,    -0.12434,     0.00000,     0.00000,     0.12434,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25223,     0.14525,
     1,     1,   100,   365,    10,   274.65033,    40.36482,     0.00000,   447.76504,     0.80730,     0.00000,    10.92110,   120.65306,   668.62947,     0.00000,     0.47621,     0.33941,     0.00000,   369.62801,  3440.71894,   595.34472,     2.75000,    24.88550,    42.06107,     0.20984,     0.08324,     0.07091,     0.24280,     0.16659,     0.00000,     0.00000,     0.00000,     0.00000,    -0.11185,     0.00000,     0.00000,     0.11185,     0.00000,     0.00000,     0.00000,     0.00000,     1.00000,     0.25710,     0.06114,
