time,aglivc,bglivcj,bglivcm,som2c(1),som3c,somsc,somtc,

1923.42,29.7283,67.1378,119.2437,19.7036,554.3133,947.6198,1121.7587
1923.50,63.6068,78.3130,121.2379,19.3697,554.3295,948.3488,1113.0563
1923.58,21.5965,76.9976,124.1535,19.4145,554.3323,949.8691,1118.0321
1923.67,20.2866,70.5417,126.2711,19.9181,554.3391,951.4250,1119.5930
1923.75,0.1879,62.8680,125.2591,20.0446,554.3409,951.7614,1128.1316
1923.83,0.1745,58.7407,123.4188,20.1889,554.3458,953.2802,1129.9595
1923.92,0.1655,56.4288,121.9460,20.2955,554.3514,953.8046,1129.1971
1924.00,0.1534,53.7354,120.1707,20.3148,554.3521,953.9227,1132.9987
1924.08,0.1414,51.1689,118.4203,20.3349,554.3536,954.0172,1137.0624
1924.17,0.1311,48.7678,116.7260,20.4805,554.3548,954.4976,1140.2363
1924.25,0.1235,46.4918,115.0652,20.6444,554.3574,955.2863,1142.1719
1924.33,4.9903,46.8842,114.1309,20.7870,554.3626,956.4462,1141.4763
1924.42,28.3721,54.9544,114.2590,20.7792,554.3666,957.5042,1142.1437
1924.50,41.5114,60.6679,115.6317,20.7629,554.3694,958.2723,1144.7264
1924.58,13.8318,54.7218,116.5473,20.6681,554.3771,959.8694,1146.3684
1924.67,12.7087,47.5116,116.6865,20.6472,554.3798,960.5816,1152.9594
1924.75,0.1790,46.4430,116.6250,20.3636,554.4164,962.4841,1137.8132
1924.83,0.1689,44.7275,115.8994,20.1936,554.4383,960.3918,1129.3683
1924.92,0.1593,42.9734,114.5527,20.1369,554.4454,959.5071,1128.6534
1925.00,0.1473,40.9469,112.9054,20.1228,554.4458,959.4771,1131.8281
1925.08,0.1370,38.9913,111.2608,20.1185,554.4470,959.4857,1135.0154
1925.17,0.1263,37.1381,109.6483,20.1346,554.4465,959.5457,1138.0494
1925.25,0.1164,35.6550,108.3402,20.1596,554.4481,959.7128,1140.0283
1925.33,5.8101,36.6796,107.7220,20.1617,554.4592,959.5922,1134.7744
1925.42,35.1415,47.2899,108.1325,19.9367,554.4656,960.1350,1134.0763
1925.50,53.4489,55.8629,109.7895,19.5146,554.4785,960.1108,1130.4319
1925.58,18.5351,52.4168,111.6596,19.6203,554.4936,959.5544,1125.2004
1925.67,19.3288,52.9521,112.9715,19.8891,554.5056,955.2681,1115.3192
1925.75,0.1816,49.9691,113.6843,19.8798,554.5057,955.7578,1117.6252
1925.83,0.1680,48.0176,112.8934,19.7697,554.5061,956.0898,1119.0706
1925.92,0.1552,45.9368,111.4047,19.7427,554.5064,956.1473,1121.9469
1926.00,0.1448,43.7701,109.8023,19.7202,554.5066,956.2864,1125.0127
1926.08,0.1341,41.6796,108.2029,19.7215,554.5066,956.3539,1128.4080
1926.17,0.1237,39.7197,106.6517,19.7561,554.5062,956.5275,1131.3960
1926.25,0.1140,38.1276,105.3570,19.7981,554.5065,956.7772,1133.6417
1926.33,6.5459,39.4470,104.4822,19.8563,554.5074,957.5393,1133.4747
1926.42,30.6331,49.1415,104.8885,19.7040,554.5103,958.8265,1130.2157
1926.50,46.6679,56.4791,106.3762,19.1852,554.5186,958.0358,1120.7170
1926.58,17.0790,56.2376,108.4158,18.8884,554.5218,955.5476,1113.8135
1926.67,22.9940,64.7434,111.1089,18.6561,554.5198,953.4360,1110.4080
1926.75,0.2922,67.3325,112.5445,18.4415,554.5178,952.9942,1110.9697
1926.83,0.2675,64.7464,112.0843,18.3930,554.5168,953.1776,1113.9309
1926.92,0.2449,62.3802,110.8623,18.3679,554.5168,953.2693,1117.4723
1927.00,0.2258,59.5461,109.3279,18.3311,554.5168,953.4300,1121.7266
1927.08,0.2081,56.7049,107.7369,18.3228,554.5166,953.5357,1125.8746
1927.17,0.1918,54.0471,106.1974,18.3319,554.5161,953.7308,1129.7445
1927.25,0.1770,51.7011,104.7953,18.3501,554.5162,954.2053,1132.7939
1927.33,6.6138,52.5905,104.0066,18.3442,554.5162,955.5303,1131.4277
1927.42,31.7440,62.2788,104.7452,18.2796,554.5161,956.2045,1133.6331
1927.50,35.3833,62.8145,105.9277,18.0218,554.5172,958.0178,1133.5111
1927.58,11.9153,56.3428,107.3223,17.8420,554.5181,959.7006,1137.4233
1927.67,11.3177,50.9826,107.6216,17.6633,554.5212,961.7304,1139.3739
